n,p,q,degree,noise_sigma,itr,u_error,v_error,corr_error,freq_error,method
1000,100,100,10,0.5,6,0.088690630613764,0.00890924177465924,0.0257627946622842,0.64453140557163,GCCAprior1
1000,100,100,10,0.5,7,0.0594633044449286,0.12587846214902,-0.0151093608222889,0.0243586875204561,GCCAprior1
1000,100,100,10,0.5,8,0.165546639401103,0.0560093075416462,0.00512723098139845,0.190480950018869,GCCAprior1
1000,100,100,10,0.5,9,0.32640605933578,0.0907550470382126,0.0920566569784531,0.464755302514338,GCCAprior1
1000,100,100,10,0.5,10,0.189656582399946,0.0653536037985822,0.00127476615055611,0.313160881173031,GCCAprior1
1000,100,100,10,0.5,11,0.248174646425641,0.00723641399402963,0.0891004022768574,0.270351651587404,GCCAprior1
1000,100,100,10,0.5,12,0.20691143673588,0.0526041747663276,0.0220684626241007,0.26075859385699,GCCAprior1
1000,100,100,10,0.5,13,0.0708883944607712,0.0273787312534111,0.0151080735876127,0.00797511054264779,GCCAprior1
1000,100,100,10,0.5,14,0.408725386158792,0.0294738227029119,0.11459057934628,0.00787167594499333,GCCAprior1
1000,100,100,10,0.5,15,0.166178725367797,0.0894518896363616,0.0589164410462016,0.25182229467537,GCCAprior1
1000,100,100,10,0.5,16,0.0396373947576475,0.0339575802294517,0.00382982741917437,0.0256587342245491,GCCAprior1
1000,100,100,10,0.5,17,0.140212108521143,0.116841400265484,0.0421096155805843,0.033546098346422,GCCAprior1
1000,100,100,10,0.5,18,0.329854426342725,0.0380224638688389,0.0626763501407208,1.22217430624937,GCCAprior1
1000,100,100,10,0.5,19,0.296261218464973,0.109102294334794,0.0204097978955415,0.580768467868196,GCCAprior1
1000,100,100,10,0.5,20,0.0818091146786103,0.118842801069681,0.0163271010706832,0.0113402811769428,GCCAprior1
1000,100,100,10,0.5,21,0.176155738121931,0.177720742826819,0.0416066275659681,0.192405783355408,GCCAprior1
1000,100,100,10,0.5,22,0.18503241255175,0.0527376968915885,0.00849912698654637,0.28676702481464,GCCAprior1
1000,100,100,10,0.5,23,0.139932654446659,0.0236504950302601,0.0469628892597421,0.272512244105355,GCCAprior1
1000,100,100,10,0.5,24,0.270132656022212,0.0479199493163005,0.0851148319088617,0.406424529272375,GCCAprior1
1000,100,100,10,0.5,25,0.255668253689892,0.0175209812872977,0.020925205392006,0.143820024464099,GCCAprior1
1000,100,100,10,0.75,1,0.454437670640874,0.170561530892266,0.219283003823951,0.719830965422706,GCCAprior1
1000,100,100,10,0.75,2,0.329232636889853,0.132867480885273,0.0736863182208832,0.203883488200033,GCCAprior1
1000,100,100,10,0.75,3,0.157965888813181,0.138620313820225,0.049426392305879,0.1717694823342,GCCAprior1
1000,100,100,10,0.75,4,0.565065541505365,0.210238056669874,0.203662280097002,0.805238766673724,GCCAprior1
1000,100,100,10,0.75,5,0.607187146695196,0.248520020834412,0.166598647379552,1.67449566225917,GCCAprior1
1000,100,100,10,0.75,6,0.395491198857963,0.217003431629163,0.0599794897211762,0.466414027529781,GCCAprior1
1000,100,100,10,0.75,7,0.457417537648918,0.0233247295906904,0.136162053158836,0.0952182487309902,GCCAprior1
1000,100,100,10,0.75,8,0.244900713315772,0.039706785831651,0.0669930222173893,0.226618464477801,GCCAprior1
1000,100,100,10,0.75,9,0.123636261998735,0.0206556554289132,0.057526664409745,0.176989833768576,GCCAprior1
1000,100,100,10,0.75,10,0.256589555177073,0.182324162520711,0.0544584694767593,0.472615962160041,GCCAprior1
1000,100,100,10,0.75,11,0.441889584476326,0.131070921643761,0.130617010781156,0.644637068814813,GCCAprior1
1000,100,100,10,0.75,12,0.312567332744973,0.0731653523863202,0.00304250575745948,0.567615282165127,GCCAprior1
1000,100,100,10,0.75,13,0.359502501967673,0.142990897336949,0.112782945412358,0.517489027999533,GCCAprior1
1000,100,100,10,0.75,14,0.221948384751543,0.0187982815206216,0.00656667259428959,0.028115647979124,GCCAprior1
1000,100,100,10,0.75,15,0.239443517881772,0.055734816464033,0.0413699821970459,0.310638874855006,GCCAprior1
1000,100,100,10,0.75,16,0.954895178162843,0.550790119424764,0.166625891448228,5.63825414949668,GCCAprior1
1000,100,100,10,0.75,17,0.370703634905182,0.0619049215419725,0.0201409304985513,0.336056197694309,GCCAprior1
1000,100,100,10,0.75,18,0.510655935387826,0.28019801148201,0.15900651135927,1.88322293504899,GCCAprior1
1000,100,100,10,0.75,19,0.234613973787437,0.0672387321731814,0.0561042054410714,0.138384425857002,GCCAprior1
1000,100,100,10,0.75,20,0.670342339278,0.188016739310431,0.208910779951737,1.94705272764778,GCCAprior1
1000,100,100,10,0.75,21,0.378471204622668,0.0827827451338803,-0.019469433968708,0.711284768165876,GCCAprior1
1000,100,100,10,0.75,22,0.18729607522754,0.0910568646631085,0.0576737661345252,0.116342393430922,GCCAprior1
1000,100,100,10,0.75,23,0.304101811776063,0.102158515556421,0.103459717282116,0.0930903695310062,GCCAprior1
1000,100,100,10,0.75,24,0.197938509820861,0.0486142693683265,0.027806862384521,0.0239734139641199,GCCAprior1
1000,100,100,10,0.75,25,0.672483253136225,0.318678340981478,0.130756021737731,2.33555354058215,GCCAprior1
1000,100,100,25,0.5,1,0.203352395413709,0.0814245871243318,0.0213438041181692,0.230546085411851,GCCAprior1
1000,100,100,25,0.5,2,0.139389134329416,0.0377925450254497,0.0254487310268242,0.0128061373991036,GCCAprior1
1000,100,100,25,0.5,3,0.251528445230296,0.11098283054903,0.0750392205798169,0.206426102532662,GCCAprior1
1000,100,100,25,0.5,4,0.12323753614407,0.00442568500773532,0.0275561502170998,0.488342168789339,GCCAprior1
1000,100,100,25,0.5,5,0.222199624766701,0.113746935994429,0.0610295593494068,0.241247625147644,GCCAprior1
1000,100,100,25,0.5,6,0.670299394439226,0.0680342660537112,0.114646075312503,2.04501511106546,GCCAprior1
1000,100,100,25,0.5,7,0.0960955469524741,0.00226134682869916,0.00189058693766031,0.307551514206053,GCCAprior1
1000,100,100,25,0.5,8,0.223656047077248,0.0258864065897803,0.0452908244676429,0.366480577840283,GCCAprior1
1000,100,100,25,0.5,9,0.391317500925385,0.0352743246215815,0.0686671363593986,0.623155969156126,GCCAprior1
1000,100,100,25,0.5,10,0.216248196326748,0.0353966897280084,0.0114545236603112,0.24238745405103,GCCAprior1
1000,100,100,25,0.5,11,0.110725680742416,0.0761553700705923,0.00499870994122203,0.136061511194101,GCCAprior1
1000,100,100,25,0.5,12,0.214171524724786,0.0972216361025258,0.0108825117390884,0.0475791384367112,GCCAprior1
1000,100,100,25,0.5,13,0.0974618660185953,0.0318213775631102,0.0144914337952374,0.180461666719547,GCCAprior1
1000,100,100,25,0.5,14,0.186933808595805,0.118403873408664,0.041586572384165,0.18601948363281,GCCAprior1
1000,100,100,25,0.5,15,0.058152417847916,0.0468193449858394,0.0236700437692412,0.0473149734775933,GCCAprior1
1000,100,100,25,0.5,16,0.138079050140281,0.0115846697659956,0.0284312895972596,0.186465319936597,GCCAprior1
1000,100,100,25,0.5,17,0.223795716446166,0.132101960062341,0.0190711111094359,0.179012765999112,GCCAprior1
1000,100,100,25,0.5,18,0.182661360779598,0.186809217764958,0.0501933100474924,0.130864216911686,GCCAprior1
1000,100,100,25,0.5,19,0.119911860810316,0.030462698596547,0.0822819893188066,0.606558900044176,GCCAprior1
1000,100,100,25,0.5,20,0.34554794361748,0.0651376442731457,0.104059468779489,0.774644246572392,GCCAprior1
1000,100,100,25,0.5,21,0.257061727114791,0.00757821432283201,0.0315088883187236,0.516956080788589,GCCAprior1
1000,100,100,25,0.5,22,0.283383746275218,0.0879281481586816,0.0117022874817517,0.424275388465489,GCCAprior1
1000,100,100,25,0.5,23,0.171081914251963,0.192540587875867,0.113449140192547,0.180150283926235,GCCAprior1
1000,100,100,25,0.5,24,0.324088772463646,0.135712268167228,0.0743115519762923,0.104864856451811,GCCAprior1
1000,100,100,25,0.5,25,0.398802019301934,0.0684345489675964,0.0869954818427745,0.500650091788129,GCCAprior1
1000,100,100,25,0.75,1,0.345395808190513,0.176594427836225,0.0461779072026033,0.0990709112274261,GCCAprior1
1000,100,100,25,0.75,2,0.389689128405332,0.126247444302561,0.0189897000061768,0.121107634582241,GCCAprior1
1000,100,100,25,0.75,3,0.274913362750458,0.0610421331692335,0.0744161301372974,0.252003603957141,GCCAprior1
1000,100,100,25,0.75,4,0.355449755419388,0.165104197041596,0.077287341855081,0.364177486523317,GCCAprior1
1000,100,100,25,0.75,5,0.306914385780617,0.00919921185806249,0.0411664174630496,0.29702277723912,GCCAprior1
1000,100,100,25,0.75,6,0.94744381028205,0.908113327767772,0.265914646579349,1.15892294981106,GCCAprior1
1000,100,100,25,0.75,7,0.242936564202513,0.0193970419648829,0.0092155632714199,0.0934350647256649,GCCAprior1
1000,100,100,25,0.75,8,0.51316789162214,0.0221754069483568,0.0289130952912906,0.431702269528227,GCCAprior1
1000,100,100,25,0.75,9,0.318283876444722,0.206883255853571,0.0590460060492517,0.230396084797219,GCCAprior1
1000,100,100,25,0.75,10,0.429293673863639,0.0685046581876968,0.0715754084085845,0.405483418205886,GCCAprior1
1000,100,100,25,0.75,11,0.284076131387612,0.0906088256263572,0.0652367111567236,0.316459554481038,GCCAprior1
1000,100,100,25,0.75,12,0.600861019573024,0.248806924140366,0.136309721768624,0.441646847034308,GCCAprior1
1000,100,100,25,0.75,13,0.63278524983301,0.0596534167229037,0.0615336017244764,0.0238889001673389,GCCAprior1
1000,100,100,25,0.75,14,0.318007328326201,0.0405195688260442,0.0193239311225607,0.260233953096175,GCCAprior1
1000,100,100,25,0.75,15,0.885155830016012,0.389208743641214,0.206419421244889,2.08852517592514,GCCAprior1
1000,100,100,25,0.75,16,0.521893438952684,0.178797953214707,0.0532283827921562,0.759211406183192,GCCAprior1
1000,100,100,25,0.75,17,0.312827612734876,0.187196029520159,-0.0286575753083947,0.528152530516771,GCCAprior1
1000,100,100,25,0.75,18,0.376118114978077,0.146456850681634,0.0678569405102493,0.162877423178906,GCCAprior1
1000,100,100,25,0.75,19,0.418786648851755,0.0744923882777168,-0.00145861350429288,0.4079988285748,GCCAprior1
1000,100,100,25,0.75,20,0.36495195745906,0.0716665529947772,0.094879818101697,0.0247212082480239,GCCAprior1
1000,100,100,25,0.75,21,0.467121696629958,0.064297026459468,0.0969447696346105,0.625042206724905,GCCAprior1
1000,100,100,25,0.75,22,0.306651088964578,0.0316405448275306,-0.0140798434638593,0.29471035112901,GCCAprior1
1000,100,100,25,0.75,23,0.57807809618578,0.0449323634847283,0.0233085758549541,0.701194591509419,GCCAprior1
1000,100,100,25,0.75,24,0.345348387091397,0.0977637564741298,0.0673747528636287,0.619598456109783,GCCAprior1
1000,100,100,25,0.75,25,0.556189306656252,0.102160647654624,0.0145522111718342,0.0226807992334363,GCCAprior1
1000,100,100,50,0.5,1,0.164071389008953,0.0185417399271639,-0.0107967587008192,0.0926817256852554,GCCAprior1
1000,100,100,50,0.5,2,0.323774700962292,0.0109393422150742,0.0746046486332706,0.575879485604979,GCCAprior1
1000,100,100,50,0.5,3,0.316611904329923,0.0733687932768856,0.0660138110180667,0.519316405806605,GCCAprior1
1000,100,100,50,0.5,4,0.221438432179367,0.0219568314345647,-0.00815954905054134,0.0732147973098697,GCCAprior1
1000,100,100,50,0.5,5,0.577016383698679,0.265792107432852,0.300749619109846,0.778126292766818,GCCAprior1
1000,100,100,50,0.5,6,0.423339173581489,0.0897496230626661,0.126667308990463,0.100059904005328,GCCAprior1
1000,100,100,50,0.5,7,0.222332459961932,0.0722633501136606,-0.0302768725843882,0.191162557096675,GCCAprior1
1000,100,100,50,0.5,8,0.524918323353028,0.0786771748630258,0.0869213747147276,0.599853743380607,GCCAprior1
1000,100,100,50,0.5,9,0.270227268543311,0.215729033052608,0.0566512882153495,0.233183826845594,GCCAprior1
1000,100,100,50,0.5,10,0.621439560468286,0.203499063605283,0.175263230167685,0.0403311729527315,GCCAprior1
1000,100,100,50,0.5,11,0.189544461929015,0.0213706795315423,0.00321408558557351,0.352294497210952,GCCAprior1
1000,100,100,50,0.5,12,0.154099687174378,0.00399098408086351,0.0213658045259169,0.277325633911961,GCCAprior1
1000,100,100,50,0.5,13,0.280535421580935,0.0772348883584763,0.0524050319947595,0.520555224587394,GCCAprior1
1000,100,100,50,0.5,14,0.272323469530079,0.00754413615796423,0.0225403862057081,0.0847378198595734,GCCAprior1
1000,100,100,50,0.5,15,0.136096073704827,0.0149900873922878,0.0473420051805008,0.203792865187473,GCCAprior1
1000,100,100,50,0.5,16,0.386230726826184,0.171733219587491,0.0957536057637491,0.234511208965675,GCCAprior1
1000,100,100,50,0.5,17,0.144214674176663,0.0119075552915298,0.00169410004932763,0.26127654536676,GCCAprior1
1000,100,100,50,0.5,18,0.321946664509929,0.0740980030181901,0.0483477604778679,0.32643031717382,GCCAprior1
1000,100,100,50,0.5,19,0.271638066068375,0.0188623716382663,0.00683025744623245,0.107101822447636,GCCAprior1
1000,100,100,50,0.5,20,0.111717706433543,0.041045910598453,0.00839342996544329,0.125992883604321,GCCAprior1
1000,100,100,50,0.5,21,0.121884606732892,0.0256198321487519,-0.0016672838112915,0.125897476323451,GCCAprior1
1000,100,100,50,0.5,22,0.0880464442580142,0.00585603778775701,0.00957884538856851,0.183346115856978,GCCAprior1
1000,100,100,50,0.5,23,0.467986912550264,0.0286968808633307,0.0921273608330531,0.681965183421028,GCCAprior1
1000,100,100,50,0.5,24,0.468659263387941,0.0562481955342298,0.0785590465567639,0.284631348880771,GCCAprior1
1000,100,100,50,0.5,25,0.0951117967167405,0.00749862338454865,0.0136244593908066,0.0672986837293154,GCCAprior1
1000,100,100,50,0.75,1,0.678365555584815,0.0626391523775757,0.16280675827196,0.344531083231364,GCCAprior1
1000,100,100,50,0.75,2,0.983072214654413,0.753098673651321,0.260934527025533,1.56169269687187,GCCAprior1
1000,100,100,50,0.75,3,0.498735300956727,0.208510868787307,0.0823766831646265,0.212232233191556,GCCAprior1
1000,100,100,50,0.75,4,0.381991874465762,0.160054506805015,0.0358759920743994,0.0866098750521977,GCCAprior1
1000,100,100,50,0.75,5,0.562471160153473,0.0777357186657868,0.0807442451209245,0.158415870474733,GCCAprior1
1000,100,100,50,0.75,6,0.777423277080727,0.927820741371473,0.383122977303555,0.364518085719091,GCCAprior1
1000,100,100,50,0.75,7,0.567265928411053,0.0103524032180065,0.118371937319402,0.000366655302114405,GCCAprior1
1000,100,100,50,0.75,8,0.599026913492576,0.107893637293435,0.0113578224282213,0.676058311725297,GCCAprior1
1000,100,100,50,0.75,9,0.41184722927897,0.0365994261849549,0.119349825373944,0.502781573927499,GCCAprior1
1000,100,100,50,0.75,10,0.445896734462479,0.0785326392295487,0.110941516621083,0.107078577611004,GCCAprior1
1000,100,100,50,0.75,11,0.324310581630813,0.0818098605266503,0.135130669399361,0.156314280402315,GCCAprior1
1000,100,100,50,0.75,12,0.411916005924357,0.113768822775291,0.0947839920970395,0.130762873330978,GCCAprior1
1000,100,100,50,0.75,13,0.404678111862725,0.111224153971837,0.123665331502534,0.241462588836566,GCCAprior1
1000,100,100,50,0.75,14,0.467347799810113,0.0254989450220194,0.064893102595506,0.0282042505359499,GCCAprior1
1000,100,100,50,0.75,15,0.525907747464459,0.112450685818356,0.142834225070444,0.322021850958787,GCCAprior1
1000,100,100,50,0.75,16,0.496504344060503,0.0297307040246505,0.119623333238728,0.0740313912533374,GCCAprior1
1000,100,100,50,0.75,17,0.920489503733895,0.814117401367457,0.243152102783279,0.136011379004061,GCCAprior1
1000,100,100,50,0.75,18,0.655013270673677,0.0921757562942253,0.109402275510361,0.587483275969678,GCCAprior1
1000,100,100,50,0.75,19,0.823575522133788,0.893212076921737,0.27807266022147,0.75593368430939,GCCAprior1
1000,100,100,50,0.75,20,0.96519338097496,0.778811647265381,0.217019356423411,0.841755098932681,GCCAprior1
1000,100,100,50,0.75,21,0.471910028583884,0.0415673105122579,0.072033788311924,0.615290332275782,GCCAprior1
1000,100,100,50,0.75,22,0.519287673546898,0.0473922527762259,0.0359866429298299,0.607589822458633,GCCAprior1
1000,100,100,50,0.75,23,0.484647162383932,0.108762168401393,0.017427367843165,0.0311621234243819,GCCAprior1
1000,100,100,50,0.75,24,0.713370676722088,0.222203349986605,0.209767636595774,0.812537392319575,GCCAprior1
1000,100,100,50,0.75,25,0.991531595551038,0.94844901438537,0.270996624144491,0.76886102512007,GCCAprior1
