n,p,q,degree,noise_sigma,itr,u_error,v_error,corr_error,freq_error,method
1000,100,100,10,0.75,1,0.907936816064502,0.561737134081505,0.237704172767153,3.27789816815266,GCCAno-prior
1000,100,100,10,0.75,2,0.946236293311757,0.908381384060077,0.390591488709115,2.67814774898556,GCCAno-prior
1000,100,100,10,0.75,3,0.240112893168044,0.103159207363623,0.0480606498353245,0.203184989415431,GCCAno-prior
1000,100,100,10,0.75,4,0.581435796947207,0.245079482445423,0.21238953011649,1.0335249544642,GCCAno-prior
1000,100,100,10,0.75,5,0.721035956177834,0.192696305238161,0.129232129433835,2.16729248783734,GCCAno-prior
1000,100,100,10,0.75,6,0.469056893769483,0.157177090451875,0.120880661611749,0.381572828560932,GCCAno-prior
1000,100,100,10,0.75,7,0.457202252762828,0.0267328022245505,0.136125545846764,0.105791221600569,GCCAno-prior
1000,100,100,10,0.75,8,0.38357078123637,0.0503496286072593,0.123323217498069,0.406506313251872,GCCAno-prior
1000,100,100,10,0.75,9,0.491540006916084,0.0348252163892449,0.129172314430988,2.775240729361,GCCAno-prior
1000,100,100,10,0.75,10,0.593154687972758,0.0502791646793773,0.178055873401358,2.40739590958543,GCCAno-prior
1000,100,100,10,0.75,11,0.619185709730269,0.133183213072652,0.274346838657277,1.26262991250575,GCCAno-prior
1000,100,100,10,0.75,12,0.500885791700746,0.146817250517603,0.039482237421059,1.30488541995948,GCCAno-prior
1000,100,100,10,0.75,13,0.365502268420511,0.168025744064069,0.0997124143249598,0.510337073035089,GCCAno-prior
1000,100,100,10,0.75,14,0.60386227362967,0.0318640858768287,0.0542733980136683,2.4227551379389,GCCAno-prior
1000,100,100,10,0.75,15,0.551791466695771,0.222875323301622,0.138107232994221,0.295621250261867,GCCAno-prior
1000,100,100,10,0.75,16,0.956183362419932,0.557971446338774,0.168404700700915,5.67143426143805,GCCAno-prior
1000,100,100,10,0.75,17,0.765024899285339,0.212779808484937,0.117386648024379,0.470098381759849,GCCAno-prior
1000,100,100,10,0.75,18,0.570179175593644,0.293340299118586,0.175116151926822,2.40468770814753,GCCAno-prior
1000,100,100,10,0.75,19,0.56595660127812,0.0357519087932838,0.167099028781425,1.2235981716566,GCCAno-prior
1000,100,100,10,0.75,20,0.581397024144876,0.130711574956049,0.186239857991264,2.06724698759722,GCCAno-prior
1000,100,100,10,0.75,21,0.549159366969805,0.0743660950220503,-0.00103805601078161,2.10108380686455,GCCAno-prior
1000,100,100,10,0.75,22,0.663421416168955,0.105789790949644,0.188364953786061,1.55040382700199,GCCAno-prior
1000,100,100,10,0.75,23,0.671819471892218,0.028908339982386,0.226101537621092,0.581897631469273,GCCAno-prior
1000,100,100,10,0.75,24,0.497721140208198,0.17389752099256,0.0959208914378038,1.49526596075652,GCCAno-prior
1000,100,100,10,0.75,25,0.75642470973055,0.423387549070554,0.154949961588733,3.18106028356583,GCCAno-prior
1000,100,100,25,0.5,1,0.138174160642983,0.0203512671371435,0.0163024241871051,0.485153204722181,GCCAno-prior
1000,100,100,25,0.5,2,0.279607173950541,0.155593510779313,0.0705627393435021,0.0394822380163009,GCCAno-prior
1000,100,100,25,0.5,3,0.305447206751636,0.13449950648355,0.106785898960317,0.261611011191833,GCCAno-prior
1000,100,100,25,0.5,4,0.501873829579131,0.0120112192061135,0.121241963069093,1.51654096882062,GCCAno-prior
1000,100,100,25,0.5,5,0.282692484707037,0.132431593555056,0.0803641529742486,0.386560373073989,GCCAno-prior
1000,100,100,25,0.5,6,0.609037444474191,0.0643752489691565,0.0900833369147136,2.03178986368712,GCCAno-prior
1000,100,100,25,0.5,7,0.0957172845674453,0.00209110387104439,0.00239788721068723,0.387284960945628,GCCAno-prior
1000,100,100,25,0.5,8,0.141036736084298,0.0398157347169411,0.0321068269892461,0.385609881601877,GCCAno-prior
1000,100,100,25,0.5,9,0.42501409600173,0.0579279730292874,0.0562345370323009,1.12735956032063,GCCAno-prior
1000,100,100,25,0.5,10,0.105033690118834,0.0112815228169294,0.0360463417324043,0.325610208107099,GCCAno-prior
1000,100,100,25,0.5,11,0.206894676647706,0.0383141534175565,0.0182686922559384,0.40172809503313,GCCAno-prior
1000,100,100,25,0.5,12,0.116352520967955,0.0141449110740666,0.0272175839451571,0.353399226430589,GCCAno-prior
1000,100,100,25,0.5,13,0.0535614275226349,0.0142953379315451,0.0436842702224102,0.162301514597134,GCCAno-prior
1000,100,100,25,0.5,14,0.390563934124051,0.0704853742174819,0.0337981081551617,1.1816531582069,GCCAno-prior
1000,100,100,25,0.5,15,0.277397477412567,0.079311468077343,0.0304103511673477,0.685315133608221,GCCAno-prior
1000,100,100,25,0.5,16,0.198505546611017,0.0116167821893546,0.0192010308572275,0.30192622840362,GCCAno-prior
1000,100,100,25,0.5,17,0.328461303788935,0.147911429901692,0.0389227363909076,0.316656009497241,GCCAno-prior
1000,100,100,25,0.5,18,0.303050441849486,0.141095562897235,0.0915965477616141,0.54371619632291,GCCAno-prior
1000,100,100,25,0.5,19,0.125888602457484,0.0308581875023024,0.08464108492919,0.631847707639273,GCCAno-prior
1000,100,100,25,0.5,20,0.324544607771189,0.037266329788553,0.0796971657088719,0.539922795610872,GCCAno-prior
1000,100,100,25,0.5,21,0.30431816049045,0.0132128923018633,0.048951262138272,0.557972603329282,GCCAno-prior
1000,100,100,25,0.5,22,0.115240036384176,0.012937807557885,0.0485880437095467,0.441864610487525,GCCAno-prior
1000,100,100,25,0.5,23,0.234476640130221,0.207302801182957,0.121105236512846,0.388238943589686,GCCAno-prior
1000,100,100,25,0.5,24,0.311224188493294,0.150360240318482,0.0809090524408184,0.46352257042784,GCCAno-prior
1000,100,100,25,0.5,25,0.492639343579799,0.0757134486074009,0.120347874566882,0.56501876094855,GCCAno-prior
1000,100,100,25,0.75,1,0.791436254307528,0.493161904223213,0.159195614736263,1.51546053780453,GCCAno-prior
1000,100,100,25,0.75,2,0.402494457363095,0.022821896337081,0.0554927481793952,1.08671753594637,GCCAno-prior
1000,100,100,25,0.75,3,0.484157204738881,0.0661663816344271,0.125225824082894,1.11812321429245,GCCAno-prior
1000,100,100,25,0.75,4,0.968616360877763,0.919165885318571,0.252125946092964,2.94664527990709,GCCAno-prior
1000,100,100,25,0.75,5,0.456794181534802,0.12314444802742,0.097616745321387,0.759339425493443,GCCAno-prior
1000,100,100,25,0.75,6,0.443828054880434,0.15423413419417,0.152102822328339,0.989523834908965,GCCAno-prior
1000,100,100,25,0.75,7,0.414852266079134,0.038509059141753,0.0632826876162961,1.08177126078952,GCCAno-prior
1000,100,100,25,0.75,8,0.994466009027355,0.719062249894787,0.209173904670589,1.91836809101477,GCCAno-prior
1000,100,100,25,0.75,9,0.46967700555447,0.0589823009714669,0.106392913172514,1.16737674594276,GCCAno-prior
1000,100,100,25,0.75,10,0.960892278533524,0.812849902286219,0.337199960893777,1.51942775289044,GCCAno-prior
1000,100,100,25,0.75,11,0.507402811179816,0.246530950026075,0.0778062401115607,1.22138345266994,GCCAno-prior
1000,100,100,25,0.75,12,0.55773608653119,0.249917623259369,0.124086934159058,0.160261897482305,GCCAno-prior
1000,100,100,25,0.75,13,0.662844462991194,0.204321713760473,0.0968555043582933,1.02911927899672,GCCAno-prior
1000,100,100,25,0.75,14,0.541677291281495,0.0503096187467656,0.0534680956093725,0.934298413971268,GCCAno-prior
1000,100,100,25,0.75,15,0.602212310682566,0.295106780873139,0.0597205679132417,1.86472418606704,GCCAno-prior
1000,100,100,25,0.75,16,0.536087694986688,0.0942869326477018,0.0897234751920306,1.09316439429449,GCCAno-prior
1000,100,100,25,0.75,17,0.344116250000682,0.0858000017565332,-0.0201711629487633,0.860104609957526,GCCAno-prior
1000,100,100,25,0.75,18,0.604262960452818,0.0350743906844853,0.170174095365128,1.51033688781876,GCCAno-prior
1000,100,100,25,0.75,19,0.537397871089813,0.112096038344604,0.00326715767071228,1.05741549663866,GCCAno-prior
1000,100,100,25,0.75,20,0.57191477292707,0.0533495897992897,0.113073710502787,1.37990648493691,GCCAno-prior
1000,100,100,25,0.75,21,0.677398585376139,0.10873069425317,0.234251769404571,1.69246996232998,GCCAno-prior
1000,100,100,25,0.75,22,0.761739099272929,0.293777907462522,0.233619728449881,1.70858211900541,GCCAno-prior
1000,100,100,25,0.75,23,0.344008940936847,0.176360837063857,0.0266605091912639,0.757180265681112,GCCAno-prior
1000,100,100,25,0.75,24,0.458663064919935,0.0912001919569643,0.0900274313580019,0.72233635994205,GCCAno-prior
1000,100,100,25,0.75,25,0.749088793402494,0.106310306786759,0.0895366844170779,1.67710710120022,GCCAno-prior
1000,100,100,50,0.5,1,0.0679300631389723,0.0110915440607551,0.020706796787423,0.111113208259305,GCCAno-prior
1000,100,100,50,0.5,2,0.147114132046693,0.0120846297464929,0.0393886434240827,0.0848062443999542,GCCAno-prior
1000,100,100,50,0.5,3,0.294993899165553,0.103847167625163,0.0703956044425093,0.0343926527607176,GCCAno-prior
1000,100,100,50,0.5,4,0.357011030806606,0.0370922777343183,0.0273518528365796,0.526326088590254,GCCAno-prior
1000,100,100,50,0.5,5,0.804770850529339,0.444004223591914,0.429921921495556,0.421242558036994,GCCAno-prior
1000,100,100,50,0.5,6,0.94890459343477,0.977373447636454,0.46457524091045,0.874723936383446,GCCAno-prior
1000,100,100,50,0.5,7,0.394361978732836,0.0455723309908866,0.0368662698193924,0.323209932372722,GCCAno-prior
1000,100,100,50,0.5,8,0.482538747817221,0.0695548083457549,0.0801397287554111,0.680731041507598,GCCAno-prior
1000,100,100,50,0.5,9,0.348823087230625,0.22766170013617,0.075011369226096,0.401839678902147,GCCAno-prior
1000,100,100,50,0.5,10,0.656075602467989,0.198330954464261,0.189435971316231,0.18754680447165,GCCAno-prior
1000,100,100,50,0.5,11,0.348825258073812,0.0110022467761965,0.0370440699876201,0.222441098081724,GCCAno-prior
1000,100,100,50,0.5,12,0.475084055866805,0.0227511261245658,0.0916125441121832,0.754731801527251,GCCAno-prior
1000,100,100,50,0.5,13,0.371498433218236,0.0543868021629107,0.083744004889901,0.664641227120143,GCCAno-prior
1000,100,100,50,0.5,14,0.159373454443703,0.00819477143709846,0.016173433166895,0.0632741123212589,GCCAno-prior
1000,100,100,50,0.5,15,0.13921987126011,0.0143832694027167,0.0455531273847419,0.208907089924645,GCCAno-prior
1000,100,100,50,0.5,16,0.177630597721303,0.025477700958488,0.0254727765696795,0.338283622017458,GCCAno-prior
1000,100,100,50,0.5,17,0.0700060531092447,0.00830618034884778,0.0337143456132943,0.13789075542047,GCCAno-prior
1000,100,100,50,0.5,18,0.414220417046089,0.0825599438139291,0.0777035842346774,0.494490163247388,GCCAno-prior
1000,100,100,50,0.5,19,0.308536205471301,0.0189565172750994,0.00442241680846756,0.190183499988163,GCCAno-prior
1000,100,100,50,0.5,20,0.350976733720006,0.0776904529814869,-0.0148075228222774,0.265399138878556,GCCAno-prior
1000,100,100,50,0.5,21,0.117705786441908,0.0221475074204766,-0.000537766628383229,0.133866179070964,GCCAno-prior
1000,100,100,50,0.5,22,0.090031729147523,0.00590964647002268,0.0230702290761115,0.193715545632538,GCCAno-prior
1000,100,100,50,0.5,23,0.486159799327684,0.0242087422803355,0.0767037639094744,0.531612349382756,GCCAno-prior
1000,100,100,50,0.5,24,0.177456626176035,0.0208031511368865,0.0165260578844064,0.199921252737658,GCCAno-prior
1000,100,100,50,0.5,25,0.128328663056201,0.00682822298624819,0.0219161173139161,0.0588680459074121,GCCAno-prior
1000,100,100,50,0.75,1,0.734001519281113,0.159005894384742,0.205002350864327,0.493742893454898,GCCAno-prior
1000,100,100,50,0.75,2,0.954787811203663,0.802111281018134,0.267450324054579,1.64028312233902,GCCAno-prior
1000,100,100,50,0.75,3,0.588732048201346,0.178477727937169,0.111626974026996,0.476197724222607,GCCAno-prior
1000,100,100,50,0.75,4,0.719676197088762,0.172915914528706,0.160822581737783,0.459208452224341,GCCAno-prior
1000,100,100,50,0.75,5,0.478174392412846,0.161832878992279,0.0568656056780627,0.362889519788787,GCCAno-prior
1000,100,100,50,0.75,6,0.968502475063728,0.643566973835177,0.343268210758552,0.617357248512703,GCCAno-prior
1000,100,100,50,0.75,7,0.683733021235683,0.0439316427102598,0.132029038979787,0.859531893885667,GCCAno-prior
1000,100,100,50,0.75,8,0.726915124360608,0.249629276777561,0.0525366688802635,0.108691521817177,GCCAno-prior
1000,100,100,50,0.75,9,0.507192557542873,0.0393811238150473,0.152020666863679,0.0251655850293757,GCCAno-prior
1000,100,100,50,0.75,10,0.658072504778879,0.0826025923785768,0.175112305726678,0.866288716691772,GCCAno-prior
1000,100,100,50,0.75,11,0.659757715383393,0.178637099673636,0.147410884452313,0.924586132413529,GCCAno-prior
1000,100,100,50,0.75,12,0.523448719483782,0.0976904230694329,0.083527836628146,0.326041862192009,GCCAno-prior
1000,100,100,50,0.75,13,0.585378814303919,0.13398796601684,0.174005463177887,0.373464010049135,GCCAno-prior
1000,100,100,50,0.75,14,0.57521433967711,0.167196674077469,0.128512200946239,0.166626019539328,GCCAno-prior
1000,100,100,50,0.75,15,0.65156786045018,0.105019132799986,0.193497224819275,0.710853580315907,GCCAno-prior
1000,100,100,50,0.75,16,0.613208169699112,0.0627986495746387,0.174885081718651,0.746014101250459,GCCAno-prior
1000,100,100,50,0.75,17,0.923013313458687,0.693775606765801,0.290411720194253,0.338908946382865,GCCAno-prior
1000,100,100,50,0.75,18,0.675867011778676,0.0244798854056305,0.0507261872887606,0.966452336602159,GCCAno-prior
1000,100,100,50,0.75,19,0.714285922018159,0.910974994567394,0.288479591674636,0.913773343361407,GCCAno-prior
1000,100,100,50,0.75,20,0.983564674272366,0.737779423901821,0.224819458150489,0.806413750247488,GCCAno-prior
1000,100,100,50,0.75,21,0.542442161315892,0.0486486236605632,0.092265066492612,0.15553756596421,GCCAno-prior
1000,100,100,50,0.75,22,0.844553882644092,0.256810237864574,0.211962556711079,1.01981387190993,GCCAno-prior
1000,100,100,50,0.75,23,0.638602158565591,0.181504294844704,0.0312425333709937,0.681413730324957,GCCAno-prior
1000,100,100,50,0.75,24,0.719954146939003,0.239537588468118,0.201930221017047,0.644123029369016,GCCAno-prior
1000,100,100,50,0.75,25,0.994772618013233,0.942235763059149,0.271443069111479,0.766199945494557,GCCAno-prior
